
1857,db_ods_nstc.clife_nstc_ods_shop_shop,店铺,29579,shop_province,string,店铺所在省
1857,db_ods_nstc.clife_nstc_ods_shop_shop,店铺,29580,shop_city,string,店铺所在城市
1857,db_ods_nstc.clife_nstc_ods_shop_shop,店铺,29581,shop_area,string,店铺所在区域
1857,db_ods_nstc.clife_nstc_ods_shop_shop,店铺,29582,shop_town,string,乡镇
1857,db_ods_nstc.clife_nstc_ods_shop_shop,店铺,29583,shop_address,string,经营地址
1857,db_ods_nstc.clife_nstc_ods_shop_shop,店铺,29584,shop_sale,int,总销量
1857,db_ods_nstc.clife_nstc_ods_shop_shop,店铺,29585,shop_star,double,信誉值(默认80)
1857,db_ods_nstc.clife_nstc_ods_shop_shop,店铺,29586,longitude,string,经度
1857,db_ods_nstc.clife_nstc_ods_shop_shop,店铺,29587,latitude,string,纬度
1857,db_ods_nstc.clife_nstc_ods_shop_shop,店铺,29588,recommend,int,首页展示0-不展示,1-展示
1857,db_ods_nstc.clife_nstc_ods_shop_shop,店铺,29589,hits,int,浏览量
1857,db_ods_nstc.clife_nstc_ods_shop_shop,店铺,29590,shop_check,int,审核0-审核中,1-成功,2-失败
1857,db_ods_nstc.clife_nstc_ods_shop_shop,店铺,29591,money,double,账户余额
1857,db_ods_nstc.clife_nstc_ods_shop_shop,店铺,29592,freeze,double,冻结金额
1857,db_ods_nstc.clife_nstc_ods_shop_shop,店铺,29593,all_money,double,总成交额
1857,db_ods_nstc.clife_nstc_ods_shop_shop,店铺,29594,bank_card,string,银行卡号
1857,db_ods_nstc.clife_nstc_ods_shop_shop,店铺,29595,bank_user_name,string,持卡人姓名
1857,db_ods_nstc.clife_nstc_ods_shop_shop,店铺,29596,bank_name,string,银行名字
1857,db_ods_nstc.clife_nstc_ods_shop_shop,店铺,29597,bank_address,string,开户行地址
1857,db_ods_nstc.clife_nstc_ods_shop_shop,店铺,29598,intro_user,string,推荐人
1857,db_ods_nstc.clife_nstc_ods_shop_shop,店铺,29599,ali_number,string,支付宝账号
1857,db_ods_nstc.clife_nstc_ods_shop_shop,店铺,29600,ali_name,string,支付宝名字
1857,db_ods_nstc.clife_nstc_ods_shop_shop,店铺,29601,times,int,发货时间
1857,db_ods_nstc.clife_nstc_ods_shop_shop,店铺,29602,location,int,排序
1857,db_ods_nstc.clife_nstc_ods_shop_shop,店铺,29603,create_id,string,操作人
1857,db_ods_nstc.clife_nstc_ods_shop_shop,店铺,29604,create_at,string,创建时间
1857,db_ods_nstc.clife_nstc_ods_shop_shop,店铺,29605,disabled,int,是否禁用(0正常)
1857,db_ods_nstc.clife_nstc_ods_shop_shop,店铺,29606,del_flag,tinyint,删除标记
1857,db_ods_nstc.clife_nstc_ods_shop_shop,店铺,29607,batchId,int,没有注释
1858,db_ods_nstc.clife_nstc_ods_shop_coupon,全局优惠券,29608,id,string,ID
1858,db_ods_nstc.clife_nstc_ods_shop_coupon,全局优惠券,29609,shop_id,string,店铺id
1858,db_ods_nstc.clife_nstc_ods_shop_coupon,全局优惠券,29610,coupon_name,string,优惠券名称
1858,db_ods_nstc.clife_nstc_ods_shop_coupon,全局优惠券,29611,type,int,优惠券类型(1-满减)
1858,db_ods_nstc.clife_nstc_ods_shop_coupon,全局优惠券,29612,sub_money,double,优惠金额
1858,db_ods_nstc.clife_nstc_ods_shop_coupon,全局优惠券,29613,enough_money,double,满减满足金额
1858,db_ods_nstc.clife_nstc_ods_shop_coupon,全局优惠券,29614,total_num,int,总数量
1858,db_ods_nstc.clife_nstc_ods_shop_coupon,全局优惠券,29615,send_num,int,已发数量
1858,db_ods_nstc.clife_nstc_ods_shop_coupon,全局优惠券,29616,limit_sartAt,string,使用期限起
1858,db_ods_nstc.clife_nstc_ods_shop_coupon,全局优惠券,29617,limit_endAt,string,使用期限至
1858,db_ods_nstc.clife_nstc_ods_shop_coupon,全局优惠券,29618,limit_number,int,允许单人领取数量
1858,db_ods_nstc.clife_nstc_ods_shop_coupon,全局优惠券,29619,has_score,int,发送方式（0：余额购买，1：免费发放）
1858,db_ods_nstc.clife_nstc_ods_shop_coupon,全局优惠券,29620,buy_money,double,所需余额
1858,db_ods_nstc.clife_nstc_ods_shop_coupon,全局优惠券,29621,status,int,状态(0可用,1不可用)
1858,db_ods_nstc.clife_nstc_ods_shop_coupon,全局优惠券,29622,create_at,string,创建时间
1858,db_ods_nstc.clife_nstc_ods_shop_coupon,全局优惠券,29623,update_at,string,更新时间
1858,db_ods_nstc.clife_nstc_ods_shop_coupon,全局优惠券,29624,del_flag,int,删除标记
1859,db_ods_nstc.clife_nstc_ods_record_shop_member,店铺访问记录,29625,id,bigint,店铺访问记录
1859,db_ods_nstc.clife_nstc_ods_record_shop_member,店铺访问记录,29626,member_id,string,会员id
1859,db_ods_nstc.clife_nstc_ods_record_shop_member,店铺访问记录,29627,shop_id,string,店铺id
1859,db_ods_nstc.clife_nstc_ods_record_shop_member,店铺访问记录,29628,type,int,新老访客0-新访客,1-老访客
1859,db_ods_nstc.clife_nstc_ods_record_shop_member,店铺访问记录,29629,create_at,string,访问时间
1859,db_ods_nstc.clife_nstc_ods_record_shop_member,店铺访问记录,29630,create_day,string,访问日期
1860,db_ods_nstc.clife_nstc_ods_record_goods_member,商品访问记录,29631,id,bigint,访问记录id
1860,db_ods_nstc.clife_nstc_ods_record_goods_member,商品访问记录,29632,member_id,string,会员id
1860,db_ods_nstc.clife_nstc_ods_record_goods_member,商品访问记录,29633,goods_id,string,商品id
1860,db_ods_nstc.clife_nstc_ods_record_goods_member,商品访问记录,29634,shop_id,string,店铺id
1860,db_ods_nstc.clife_nstc_ods_record_goods_member,商品访问记录,29635,type,int,新老访客数0-新访客,1-老访客
1860,db_ods_nstc.clife_nstc_ods_record_goods_member,商品访问记录,29636,create_at,string,访问时间
1860,db_ods_nstc.clife_nstc_ods_record_goods_member,商品访问记录,29637,create_day,string,访问日期
1861,db_ods_nstc.clife_nstc_ods_qa_question,问答-问题表,29638,question_id,bigint,问题id
1861,db_ods_nstc.clife_nstc_ods_qa_question,问答-问题表,29639,member_id,string,会员id
1861,db_ods_nstc.clife_nstc_ods_qa_question,问答-问题表,29640,question_content,string,问题描述
1861,db_ods_nstc.clife_nstc_ods_qa_question,问答-问题表,29641,question_img,string,图片链接
1861,db_ods_nstc.clife_nstc_ods_qa_question,问答-问题表,29642,status,int,显示状态0-显示,1-隐藏
1861,db_ods_nstc.clife_nstc_ods_qa_question,问答-问题表,29643,like_num,int,点赞数
1861,db_ods_nstc.clife_nstc_ods_qa_question,问答-问题表,29644,create_at,string,发布时间
1861,db_ods_nstc.clife_nstc_ods_qa_question,问答-问题表,29645,del_flag,int,删除标记0-正常
1862,db_ods_nstc.clife_nstc_ods_qa_answer,问答-答案表,29646,answer_id,bigint,答案id
1862,db_ods_nstc.clife_nstc_ods_qa_answer,问答-答案表,29647,question_id,bigint,问题id
1862,db_ods_nstc.clife_nstc_ods_qa_answer,问答-答案表,29648,member_id,string,回答人id
1862,db_ods_nstc.clife_nstc_ods_qa_answer,问答-答案表,29649,answer_content,string,回答内容
1862,db_ods_nstc.clife_nstc_ods_qa_answer,问答-答案表,29650,status,int,显示状态0-显示,1-隐藏
1862,db_ods_nstc.clife_nstc_ods_qa_answer,问答-答案表,29651,like_num,int,回复点赞数
1862,db_ods_nstc.clife_nstc_ods_qa_answer,问答-答案表,29652,create_at,string,回答时间
1862,db_ods_nstc.clife_nstc_ods_qa_answer,问答-答案表,29653,del_flag,int,删除标记0-正常
1863,db_ods_nstc.clife_nstc_ods_order_shipping,订单配送表,29654,shipping_id,string,订单收货信息id
1863,db_ods_nstc.clife_nstc_ods_order_shipping,订单配送表,29655,order_id,string,订单ID
1863,db_ods_nstc.clife_nstc_ods_order_shipping,订单配送表,29656,receiver_name,string,收件人
1863,db_ods_nstc.clife_nstc_ods_order_shipping,订单配送表,29657,receiver_phone,string,电话
1863,db_ods_nstc.clife_nstc_ods_order_shipping,订单配送表,29658,receiver_province,string,省份
1863,db_ods_nstc.clife_nstc_ods_order_shipping,订单配送表,29659,receiver_city,string,城市
1863,db_ods_nstc.clife_nstc_ods_order_shipping,订单配送表,29660,receiver_area,string,区县
1863,db_ods_nstc.clife_nstc_ods_order_shipping,订单配送表,29661,receiver_town,string,街道
1863,db_ods_nstc.clife_nstc_ods_order_shipping,订单配送表,29662,receiver_address,string,地址
1863,db_ods_nstc.clife_nstc_ods_order_shipping,订单配送表,29663,create_at,string,创建时间
1863,db_ods_nstc.clife_nstc_ods_order_shipping,订单配送表,29664,update_at,string,修改时间
1863,db_ods_nstc.clife_nstc_ods_order_shipping,订单配送表,29665,del_flag,tinyint,删除标记
1864,db_ods_nstc.clife_nstc_ods_order_order,订单信息表,29666,order_id,string,订单id
1864,db_ods_nstc.clife_nstc_ods_order_order,订单信息表,29667,shop_id,string,店铺id
1864,db_ods_nstc.clife_nstc_ods_order_order,订单信息表,29668,member_id,string,会员ID
1864,db_ods_nstc.clife_nstc_ods_order_order,订单信息表,29669,order_price,double,订单总额
1864,db_ods_nstc.clife_nstc_ods_order_order,订单信息表,29670,payment,double,实付金额
1864,db_ods_nstc.clife_nstc_ods_order_order,订单信息表,29671,order_sn,string,订单号
1864,db_ods_nstc.clife_nstc_ods_order_order,订单信息表,29672,merge_sn,string,合单号
1864,db_ods_nstc.clife_nstc_ods_order_order,订单信息表,29673,order_post,double,邮费
1864,db_ods_nstc.clife_nstc_ods_order_order,订单信息表,29674,coupon_id,string,优惠券id
1864,db_ods_nstc.clife_nstc_ods_order_order,订单信息表,29675,status,int,订单状态(0-商议订单，1：待支付，2：待发货，3：待收货，4-待评价，5：退货中，6.退货成功，7：订单完成，8：订单取消）
1864,db_ods_nstc.clife_nstc_ods_order_order,订单信息表,29676,create_at,string,下单时间
1864,db_ods_nstc.clife_nstc_ods_order_order,订单信息表,29677,update_at,string,订单更新时间
1864,db_ods_nstc.clife_nstc_ods_order_order,订单信息表,29678,return_at,string,退货时间
1864,db_ods_nstc.clife_nstc_ods_order_order,订单信息表,29679,pay_at,string,支付时间
1864,db_ods_nstc.clife_nstc_ods_order_order,订单信息表,29680,pay_type,int,0-默认未支付1：微信支付，2：支付宝支付 ,3小程序支付 4工行app支付 5 工行pc支付
1864,db_ods_nstc.clife_nstc_ods_order_order,订单信息表,29681,consign_at,string,发货时间
1864,db_ods_nstc.clife_nstc_ods_order_order,订单信息表,29682,receiving_at,string,收货时间
1864,db_ods_nstc.clife_nstc_ods_order_order,订单信息表,29683,end_at,string,交易完成时间
1864,db_ods_nstc.clife_nstc_ods_order_order,订单信息表,29684,close_at,string,交易关闭时间
1864,db_ods_nstc.clife_nstc_ods_order_order,订单信息表,29685,coment,int,是否评价 0：未评价，1：已评价
1864,db_ods_nstc.clife_nstc_ods_order_order,订单信息表,29686,shipping_type,string,物流类型0-公司,1-个人
1864,db_ods_nstc.clife_nstc_ods_order_order,订单信息表,29687,shipping_name,string,物流名称
1864,db_ods_nstc.clife_nstc_ods_order_order,订单信息表,29688,shipping_code,string,物流单号
1864,db_ods_nstc.clife_nstc_ods_order_order,订单信息表,29689,shipping_reminder,string,发货提醒0-未提醒,1-已提醒
1864,db_ods_nstc.clife_nstc_ods_order_order,订单信息表,29690,read,int,0未读 1已读
1864,db_ods_nstc.clife_nstc_ods_order_order,订单信息表,29691,buyer_msg,string,买家留言
1864,db_ods_nstc.clife_nstc_ods_order_order,订单信息表,29692,buyer_nick,string,买家昵称
1864,db_ods_nstc.clife_nstc_ods_order_order,订单信息表,29693,export,int,是否已经导出  0：未导出， 1：已导出
1864,db_ods_nstc.clife_nstc_ods_order_order,订单信息表,29694,del_flag,int,删除标记
1865,db_ods_nstc.clife_nstc_ods_order_detail,订单详情表,29695,detail_id,string,订单详情id
1865,db_ods_nstc.clife_nstc_ods_order_detail,订单详情表,29696,order_id,string,订单ID
1865,db_ods_nstc.clife_nstc_ods_order_detail,订单详情表,29697,goods_id,string,商品ID
1865,db_ods_nstc.clife_nstc_ods_order_detail,订单详情表,29698,product_id,string,产品规格ID
1865,db_ods_nstc.clife_nstc_ods_order_detail,订单详情表,29699,order_sn,string,子订单号
1865,db_ods_nstc.clife_nstc_ods_order_detail,订单详情表,29700,total,int,购买数量
1865,db_ods_nstc.clife_nstc_ods_order_detail,订单详情表,29701,coment,int,0未评价  1已评价
1865,db_ods_nstc.clife_nstc_ods_order_detail,订单详情表,29702,price,double,单价
1865,db_ods_nstc.clife_nstc_ods_order_detail,订单详情表,29703,all_price,double,总价
1865,db_ods_nstc.clife_nstc_ods_order_detail,订单详情表,29704,create_at,string,创建时间
1865,db_ods_nstc.clife_nstc_ods_order_detail,订单详情表,29705,del_flag,tinyint,删除标记
1866,db_ods_nstc.clife_nstc_ods_order_coment,评价表,29706,comment_id,string,评论表id
1866,db_ods_nstc.clife_nstc_ods_order_coment,评价表,29707,detail_id,string,订单详情表id
1866,db_ods_nstc.clife_nstc_ods_order_coment,评价表,29708,goods_id,string,商品id
1866,db_ods_nstc.clife_nstc_ods_order_coment,评价表,29709,product_id,string,产品id
1866,db_ods_nstc.clife_nstc_ods_order_coment,评价表,29710,member_id,string,评论人
1866,db_ods_nstc.clife_nstc_ods_order_coment,评价表,29711,star,int,评价星级 1-5,默认5星
1866,db_ods_nstc.clife_nstc_ods_order_coment,评价表,29712,content,string,评价内容
1866,db_ods_nstc.clife_nstc_ods_order_coment,评价表,29713,comment_img,string,评论图片
1866,db_ods_nstc.clife_nstc_ods_order_coment,评价表,29714,disply,int,删除标记 0：未删除，1：删除
1866,db_ods_nstc.clife_nstc_ods_order_coment,评价表,29715,create_at,string,创建时间
1866,db_ods_nstc.clife_nstc_ods_order_coment,评价表,29716,del_flag,int,删除标记
1867,db_ods_nstc.clife_nstc_ods_order_back,退货记录表,29717,back_id,string,退换货id
1867,db_ods_nstc.clife_nstc_ods_order_back,退货记录表,29718,order_id,string,订单ID
1867,db_ods_nstc.clife_nstc_ods_order_back,退货记录表,29719,price,double,退款金额
1867,db_ods_nstc.clife_nstc_ods_order_back,退货记录表,29720,express_name,string,物流名/司机电话
1867,db_ods_nstc.clife_nstc_ods_order_back,退货记录表,29721,express_code,string,快物流单号/车牌号
1867,db_ods_nstc.clife_nstc_ods_order_back,退货记录表,29722,type,int,类型0-公司物流,1-个人找车
1867,db_ods_nstc.clife_nstc_ods_order_back,退货记录表,29723,status,int,状态0-审核中,1-同意,2-拒绝
1867,db_ods_nstc.clife_nstc_ods_order_back,退货记录表,29724,order_status,int,订单原状态
1867,db_ods_nstc.clife_nstc_ods_order_back,退货记录表,29725,reason,string,退货原因
1867,db_ods_nstc.clife_nstc_ods_order_back,退货记录表,29726,back_type,int,0-未发货退款、1-已发货未收到货退款、2-收到货仅退款、3-收到货退货退款
1867,db_ods_nstc.clife_nstc_ods_order_back,退货记录表,29727,reason_f,string,驳回原因
1867,db_ods_nstc.clife_nstc_ods_order_back,退货记录表,29728,create_at,string,创建时间
1867,db_ods_nstc.clife_nstc_ods_order_back,退货记录表,29729,update_at,string,更新时间
1867,db_ods_nstc.clife_nstc_ods_order_back,退货记录表,29730,del_flag,int,删除标记
1868,db_ods_nstc.clife_nstc_ods_order_appeal,申诉表,29731,id,int,申诉id
1868,db_ods_nstc.clife_nstc_ods_order_appeal,申诉表,29732,order_id,string,订单id
1868,db_ods_nstc.clife_nstc_ods_order_appeal,申诉表,29733,reason_content,string,申诉原因
1868,db_ods_nstc.clife_nstc_ods_order_appeal,申诉表,29734,reason_img,string,申诉图片
1868,db_ods_nstc.clife_nstc_ods_order_appeal,申诉表,29735,status,string,处理状态0-未处理,1-已处理
1868,db_ods_nstc.clife_nstc_ods_order_appeal,申诉表,29736,create_at,string,申诉时间
1868,db_ods_nstc.clife_nstc_ods_order_appeal,申诉表,29737,del_flag,int,删除标记
1869,db_ods_nstc.clife_nstc_ods_member_user,会员表,29761,member_id,string,会员id
1869,db_ods_nstc.clife_nstc_ods_member_user,会员表,29762,member_phone,string,手机号
1869,db_ods_nstc.clife_nstc_ods_member_user,会员表,29763,member_name,string,昵称
1869,db_ods_nstc.clife_nstc_ods_member_user,会员表,29764,member_avator,string,头像
1869,db_ods_nstc.clife_nstc_ods_member_user,会员表,29765,password,string,密码
1869,db_ods_nstc.clife_nstc_ods_member_user,会员表,29766,token,string,token
1869,db_ods_nstc.clife_nstc_ods_member_user,会员表,29767,status,int,工行E企付状态0-未提交,1-工行审核中,2-审核通过,3-审核拒绝
1869,db_ods_nstc.clife_nstc_ods_member_user,会员表,29768,intro_user,string,推荐人
1869,db_ods_nstc.clife_nstc_ods_member_user,会员表,29769,level,int,身份0-个人,1-企业,2-经纪人,10-未选择
1869,db_ods_nstc.clife_nstc_ods_member_user,会员表,29770,money,double,余额
1869,db_ods_nstc.clife_nstc_ods_member_user,会员表,29771,freeze,double,数字金额
1869,db_ods_nstc.clife_nstc_ods_member_user,会员表,29772,aurora_id,string,极光推送id
1869,db_ods_nstc.clife_nstc_ods_member_user,会员表,29773,create_at,string,注册时间
1869,db_ods_nstc.clife_nstc_ods_member_user,会员表,29774,update_at,string,更新时间
1869,db_ods_nstc.clife_nstc_ods_member_user,会员表,29775,unionid,string,微信unionid
1869,db_ods_nstc.clife_nstc_ods_member_user,会员表,29776,openid,string,微信openId
1869,db_ods_nstc.clife_nstc_ods_member_user,会员表,29777,xcxopenid,string,小程序openid
1869,db_ods_nstc.clife_nstc_ods_member_user,会员表,29778,wx_name,string,微信昵称
1869,db_ods_nstc.clife_nstc_ods_member_user,会员表,29779,ali_name,string,阿里名字
1869,db_ods_nstc.clife_nstc_ods_member_user,会员表,29780,ali_account,string,阿里手机号
1869,db_ods_nstc.clife_nstc_ods_member_user,会员表,29781,disabled,tinyint,是否冻结账号(0-正常,1-冻结)（无用）
1869,db_ods_nstc.clife_nstc_ods_member_user,会员表,29782,del_flag,tinyint,删除标记
1869,db_ods_nstc.clife_nstc_ods_member_user,会员表,29783,icbc_status,int,工行会员认证0-未认证,1-审核中,2-已认证,3-审核失败,4-提交失败
1870,db_ods_nstc.clife_nstc_ods_member_shop,店铺关注表,29784,id,bigint,主键id
1870,db_ods_nstc.clife_nstc_ods_member_shop,店铺关注表,29785,shop_id,string,店铺id
1870,db_ods_nstc.clife_nstc_ods_member_shop,店铺关注表,29786,member_id,string,会员id
1870,db_ods_nstc.clife_nstc_ods_member_shop,店铺关注表,29787,create_at,string,关注时间
1871,db_ods_nstc.clife_nstc_ods_member_question,问题点赞表,29788,member_id,string,会员id
1871,db_ods_nstc.clife_nstc_ods_member_question,问题点赞表,29789,question_id,bigint,问题id
1872,db_ods_nstc.clife_nstc_ods_member_follow,商品关注表,29790,follow_id,bigint,主键id
1872,db_ods_nstc.clife_nstc_ods_member_follow,商品关注表,29791,goods_id,string,商品id
1872,db_ods_nstc.clife_nstc_ods_member_follow,商品关注表,29792,member_id,string,会员id
1872,db_ods_nstc.clife_nstc_ods_member_follow,商品关注表,29793,create_at,string,创建时间
1873,db_ods_nstc.clife_nstc_ods_member_coupon,用户优惠券,29794,id,string,ID
1873,db_ods_nstc.clife_nstc_ods_member_coupon,用户优惠券,29795,member_id,string,会员ID
1873,db_ods_nstc.clife_nstc_ods_member_coupon,用户优惠券,29796,coupon_id,string,优惠券ID
1873,db_ods_nstc.clife_nstc_ods_member_coupon,用户优惠券,29797,type,int,优惠券类型（1 满减 ）
1873,db_ods_nstc.clife_nstc_ods_member_coupon,用户优惠券,29798,coupon_name,string,优惠券名称
1873,db_ods_nstc.clife_nstc_ods_member_coupon,用户优惠券,29799,sub_money,double,优惠金额
1873,db_ods_nstc.clife_nstc_ods_member_coupon,用户优惠券,29800,coupon_money,double,满减满足金额
1873,db_ods_nstc.clife_nstc_ods_member_coupon,用户优惠券,29801,order_id,string,订单ID
1873,db_ods_nstc.clife_nstc_ods_member_coupon,用户优惠券,29802,status,int,优惠券状态（0-未使用，1-已使用，2-已过期，3-已失效）
1873,db_ods_nstc.clife_nstc_ods_member_coupon,用户优惠券,29803,create_at,string,获取时间
1873,db_ods_nstc.clife_nstc_ods_member_coupon,用户优惠券,29804,order_at,string,使用时间
1873,db_ods_nstc.clife_nstc_ods_member_coupon,用户优惠券,29805,update_at,string,更新时间
1873,db_ods_nstc.clife_nstc_ods_member_coupon,用户优惠券,29806,del_flag,int,删除标记
1874,db_ods_nstc.clife_nstc_ods_member_answer,回复点赞表,29807,member_id,string,会员id
1874,db_ods_nstc.clife_nstc_ods_member_answer,回复点赞表,29808,answer_id,bigint,回复id
1875,db_ods_nstc.clife_nstc_ods_member_address,收货地址,29809,address_id,int,收货地址id
1875,db_ods_nstc.clife_nstc_ods_member_address,收货地址,29810,member_id,string,会员ID
1875,db_ods_nstc.clife_nstc_ods_member_address,收货地址,29811,province,string,所在省
1875,db_ods_nstc.clife_nstc_ods_member_address,收货地址,29812,city,string,所在市
1875,db_ods_nstc.clife_nstc_ods_member_address,收货地址,29813,area,string,所在县区
1875,db_ods_nstc.clife_nstc_ods_member_address,收货地址,29814,town,string,所在街道
1875,db_ods_nstc.clife_nstc_ods_member_address,收货地址,29815,address,string,详细地址
1875,db_ods_nstc.clife_nstc_ods_member_address,收货地址,29816,post_code,string,邮政编码
1875,db_ods_nstc.clife_nstc_ods_member_address,收货地址,29817,full_name,string,收货人姓名
1875,db_ods_nstc.clife_nstc_ods_member_address,收货地址,29818,phone,string,收货人电话
1875,db_ods_nstc.clife_nstc_ods_member_address,收货地址,29819,default_value,int,是否默认0-非默认,-1默认
1875,db_ods_nstc.clife_nstc_ods_member_address,收货地址,29820,create_at,string,创建时间
1875,db_ods_nstc.clife_nstc_ods_member_address,收货地址,29821,update_at,string,修改时间
1875,db_ods_nstc.clife_nstc_ods_member_address,收货地址,29822,del_flag,tinyint,删除标记
1876,db_ods_nstc.clife_nstc_ods_goods_product,商品产品,29823,product_id,string,产品id
1876,db_ods_nstc.clife_nstc_ods_goods_product,商品产品,29824,batch_id,string,批次id
1876,db_ods_nstc.clife_nstc_ods_goods_product,商品产品,29825,sku,string,SKU
1876,db_ods_nstc.clife_nstc_ods_goods_product,商品产品,29826,goods_id,string,商品ID
1876,db_ods_nstc.clife_nstc_ods_goods_product,商品产品,29827,product_name,string,货品名
1876,db_ods_nstc.clife_nstc_ods_goods_product,商品产品,29828,product_img,string,产品图片
1876,db_ods_nstc.clife_nstc_ods_goods_product,商品产品,29829,product_spec,string,货品规格
1876,db_ods_nstc.clife_nstc_ods_goods_product,商品产品,29830,product_price,double,价格
1876,db_ods_nstc.clife_nstc_ods_goods_product,商品产品,29831,product_post,double,期货购买价
1876,db_ods_nstc.clife_nstc_ods_goods_product,商品产品,29832,product_weight,int,一包的重量
1876,db_ods_nstc.clife_nstc_ods_goods_product,商品产品,29833,product_stock,int,库存
1876,db_ods_nstc.clife_nstc_ods_goods_product,商品产品,29834,product_buy_min,int,期货卖出一包的重量
1876,db_ods_nstc.clife_nstc_ods_goods_product,商品产品,29835,product_buy_max,int,期货卖出库存
1876,db_ods_nstc.clife_nstc_ods_goods_product,商品产品,29836,product_unit,string,计量单位
1876,db_ods_nstc.clife_nstc_ods_goods_product,商品产品,29837,product_loading,int,是否下架(0审核1-上架2下架,3-拒绝,5-卖出)
1876,db_ods_nstc.clife_nstc_ods_goods_product,商品产品,29838,product_default,int,是否默认(1是默认)
1876,db_ods_nstc.clife_nstc_ods_goods_product,商品产品,29839,loading_at,string,上架时间
1876,db_ods_nstc.clife_nstc_ods_goods_product,商品产品,29840,unloading__at,string,下架时间
1876,db_ods_nstc.clife_nstc_ods_goods_product,商品产品,29841,product_sale_num,int,销售量
1876,db_ods_nstc.clife_nstc_ods_goods_product,商品产品,29842,product_location,int,排序字段
1876,db_ods_nstc.clife_nstc_ods_goods_product,商品产品,29843,create_at,string,创建时间
1876,db_ods_nstc.clife_nstc_ods_goods_product,商品产品,29844,update_at,string,修改时间
1876,db_ods_nstc.clife_nstc_ods_goods_product,商品产品,29845,del_flag,tinyint,删除标记
1876,db_ods_nstc.clife_nstc_ods_goods_product,商品产品,29846,store_name,string,仓库名
1877,db_ods_nstc.clife_nstc_ods_goods_goods,商品信息表,29847,goods_id,string,商品id
1877,db_ods_nstc.clife_nstc_ods_goods_goods,商品信息表,29848,shop_id,string,店铺id
1877,db_ods_nstc.clife_nstc_ods_goods_goods,商品信息表,29849,goods_name,string,商品名称
1877,db_ods_nstc.clife_nstc_ods_goods_goods,商品信息表,29850,goods_title,string,商品标题
1877,db_ods_nstc.clife_nstc_ods_goods_goods,商品信息表,29851,class_id,string,商品分类
